Index,Date,Round,Time,Connectivity Index,Transect,Transect_location_GPS,Air_temperature,Wind_speed,Group,Species,AnonymSite
515,19/07/2021,1,PM,15.4,5,ST9746456393,32.1,2.2,Moth,Cannot_ID_moth,SiteG
516,19/07/2021,1,PM,15.4,6,ST9751456359,31.2,1.4,Butterfly,Meadow_brown,SiteG
517,19/07/2021,1,PM,15.4,6,ST9751456359,31.2,1.4,Butterfly,Small_white,SiteG
518,19/07/2021,1,PM,15.4,6,ST9751456359,31.2,1.4,Moth,Cannot_ID_moth,SiteG
519,19/07/2021,1,PM,15.4,7,ST9738556531,31.6,1.3,Butterfly,Meadow_brown,SiteG
520,19/07/2021,1,PM,15.4,7,ST9738556531,31.6,1.3,Butterfly,Meadow_brown,SiteG
521,19/07/2021,1,PM,15.4,7,ST9738556531,31.6,1.3,Butterfly,Small_skipper,SiteG
522,19/07/2021,1,PM,15.4,8,ST9741756563,32.3,0,Butterfly,Meadow_brown,SiteG
523,19/07/2021,1,PM,15.4,8,ST9741756563,32.3,0,Butterfly,Small_tortoiseshell,SiteG
524,19/07/2021,1,PM,15.4,8,ST9741756563,32.3,0,Butterfly,Meadow_brown,SiteG
525,19/07/2021,1,PM,15.4,8,ST9741756563,32.3,0,Butterfly,Meadow_brown,SiteG
526,19/07/2021,1,PM,15.4,8,ST9741756563,32.3,0,Butterfly,Small_skipper,SiteG
527,19/07/2021,1,PM,15.4,9,ST9741156576,31.1,1.7,Butterfly,Meadow_brown,SiteG
528,19/07/2021,1,PM,15.4,9,ST9741156576,31.1,1.7,Butterfly,Meadow_brown,SiteG
529,19/07/2021,1,PM,15.4,10,ST9738856612,31.4,3.1,Butterfly,Large_white,SiteG
530,19/07/2021,1,PM,15.4,10,ST9738856612,31.4,3.1,Butterfly,Small_tortoiseshell,SiteG
531,21/07/2021,1,AM,8.9,1,SP2487707027,24.8,0,Butterfly,Small_skipper,SiteH
532,21/07/2021,1,AM,8.9,1,SP2487707027,24.8,0,Butterfly,Marbled_white,SiteH
533,21/07/2021,1,AM,8.9,1,SP2487707027,24.8,0,Butterfly,Marbled_white,SiteH
534,21/07/2021,1,AM,8.9,1,SP2487707027,24.8,0,Butterfly,Marbled_white,SiteH
535,21/07/2021,1,AM,8.9,1,SP2487707027,24.8,0,Butterfly,Marbled_white,SiteH
536,21/07/2021,1,AM,8.9,1,SP2487707027,24.8,0,Butterfly,Small_skipper,SiteH
537,21/07/2021,1,AM,8.9,1,SP2487707027,24.8,0,Butterfly,Small_skipper,SiteH
538,21/07/2021,1,AM,8.9,1,SP2487707027,24.8,0,Butterfly,Meadow_brown,SiteH
539,21/07/2021,1,AM,8.9,1,SP2487707027,24.8,0,Butterfly,Small_skipper,SiteH
540,21/07/2021,1,AM,8.9,1,SP2487707027,24.8,0,Butterfly,Marbled_white,SiteH
541,21/07/2021,1,AM,8.9,1,SP2487707027,24.8,0,Butterfly,Ringlet,SiteH
542,21/07/2021,1,AM,8.9,1,SP2487707027,24.8,0,Butterfly,Marbled_white,SiteH
543,21/07/2021,1,AM,8.9,1,SP2487707027,24.8,0,Butterfly,Marbled_white,SiteH
544,21/07/2021,1,AM,8.9,1,SP2487707027,24.8,0,Butterfly,Green_veined_white,SiteH
545,21/07/2021,1,AM,8.9,1,SP2487707027,24.8,0,Butterfly,Meadow_brown,SiteH
546,21/07/2021,1,AM,8.9,1,SP2487707027,24.8,0,Butterfly,Meadow_brown,SiteH
547,21/07/2021,1,AM,8.9,1,SP2487707027,24.8,0,Butterfly,Marbled_white,SiteH
548,21/07/2021,1,AM,8.9,1,SP2487707027,24.8,0,Butterfly,Marbled_white,SiteH
549,21/07/2021,1,AM,8.9,1,SP2487707027,24.8,0,Butterfly,Meadow_brown,SiteH
550,21/07/2021,1,AM,8.9,1,SP2487707027,24.8,0,Butterfly,Meadow_brown,SiteH
551,21/07/2021,1,AM,8.9,1,SP2487707027,24.8,0,Butterfly,Meadow_brown,SiteH
552,21/07/2021,1,AM,8.9,1,SP2487707027,24.8,0,Butterfly,Marbled_white,SiteH
553,21/07/2021,1,AM,8.9,1,SP2487707027,24.8,0,Butterfly,Meadow_brown,SiteH
554,21/07/2021,1,AM,8.9,1,SP2487707027,24.8,0,Butterfly,Meadow_brown,SiteH
555,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Butterfly,Ringlet,SiteH
556,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Butterfly,Small_skipper,SiteH
557,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Butterfly,Small_skipper,SiteH
558,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Butterfly,Small_heath,SiteH
559,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Butterfly,Large_white,SiteH
560,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Butterfly,Ringlet,SiteH
561,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Hoverfly,Cannot_ID_hoverfly,SiteH
562,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Hoverfly,Cannot_ID_hoverfly,SiteH
563,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Butterfly,Ringlet,SiteH
564,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Butterfly,Ringlet,SiteH
565,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Butterfly,Marbled_white,SiteH
566,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Butterfly,Meadow_brown,SiteH
567,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Butterfly,Small_skipper,SiteH
568,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Butterfly,Marbled_white,SiteH
569,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Butterfly,Small_skipper,SiteH
570,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Butterfly,Gatekeeper,SiteH
571,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Butterfly,Meadow_brown,SiteH
572,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Butterfly,Meadow_brown,SiteH
573,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Butterfly,Small_skipper,SiteH
574,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Butterfly,Small_skipper,SiteH
575,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Butterfly,Ringlet,SiteH
576,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Butterfly,Ringlet,SiteH
577,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Butterfly,Meadow_brown,SiteH
578,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Butterfly,Small_skipper,SiteH
579,21/07/2021,1,AM,8.9,2,SP2487707115,26.9,0.9,Butterfly,Ringlet,SiteH
580,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Ringlet,SiteH
581,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Ringlet,SiteH
582,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Meadow_brown,SiteH
583,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Small_skipper,SiteH
584,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Small_skipper,SiteH
585,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Ringlet,SiteH
586,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Ringlet,SiteH
587,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Ringlet,SiteH
588,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Ringlet,SiteH
589,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Gatekeeper,SiteH
590,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Meadow_brown,SiteH
591,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Small_skipper,SiteH
592,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Ringlet,SiteH
593,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Small_skipper,SiteH
594,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Marbled_white,SiteH
595,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Small_skipper,SiteH
596,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Ringlet,SiteH
597,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Meadow_brown,SiteH
598,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Meadow_brown,SiteH
599,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Small_skipper,SiteH
600,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Meadow_brown,SiteH
601,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Meadow_brown,SiteH
602,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Marbled_white,SiteH
603,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Ringlet,SiteH
604,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Butterfly,Meadow_brown,SiteH
605,21/07/2021,1,AM,8.9,3,SP2488407205,28.5,0,Hoverfly,Cannot_ID_hoverfly,SiteH
606,21/07/2021,1,AM,8.9,4,SP2472107413,29.7,0,Butterfly,Ringlet,SiteH
607,21/07/2021,1,AM,8.9,4,SP2472107413,29.7,0,Butterfly,Ringlet,SiteH
608,21/07/2021,1,AM,8.9,4,SP2472107413,29.7,0,Butterfly,Ringlet,SiteH
609,21/07/2021,1,AM,8.9,4,SP2472107413,29.7,0,Butterfly,Ringlet,SiteH
610,21/07/2021,1,AM,8.9,4,SP2472107413,29.7,0,Butterfly,Small_skipper,SiteH
611,21/07/2021,1,AM,8.9,4,SP2472107413,29.7,0,Butterfly,Ringlet,SiteH
612,21/07/2021,1,AM,8.9,4,SP2472107413,29.7,0,Butterfly,Meadow_brown,SiteH
613,21/07/2021,1,AM,8.9,4,SP2472107413,29.7,0,Butterfly,Meadow_brown,SiteH
614,21/07/2021,1,AM,8.9,4,SP2472107413,29.7,0,Butterfly,Meadow_brown,SiteH
615,21/07/2021,1,AM,8.9,4,SP2472107413,29.7,0,Butterfly,Meadow_brown,SiteH
616,21/07/2021,1,AM,8.9,4,SP2472107413,29.7,0,Butterfly,Marbled_white,SiteH
617,21/07/2021,1,AM,8.9,4,SP2472107413,29.7,0,Butterfly,Large_white,SiteH
618,21/07/2021,1,AM,8.9,4,SP2472107413,29.7,0,Butterfly,Marbled_white,SiteH
619,21/07/2021,1,AM,8.9,4,SP2472107413,29.7,0,Butterfly,Marbled_white,SiteH
620,21/07/2021,1,AM,8.9,4,SP2472107413,29.7,0,Butterfly,Meadow_brown,SiteH
621,21/07/2021,1,AM,8.9,4,SP2472107413,29.7,0,Butterfly,Gatekeeper,SiteH
622,21/07/2021,1,AM,8.9,4,SP2472107413,29.7,0,Butterfly,Meadow_brown,SiteH
623,21/07/2021,1,AM,8.9,4,SP2472107413,29.7,0,Butterfly,Ringlet,SiteH
624,21/07/2021,1,AM,8.9,4,SP2472107413,29.7,0,Butterfly,Ringlet,SiteH
625,21/07/2021,1,AM,8.9,5,SP2471907257,30.1,0,Butterfly,Ringlet,SiteH
626,21/07/2021,1,AM,8.9,5,SP2471907257,30.1,0,Hoverfly,Cannot_ID_hoverfly,SiteH
627,21/07/2021,1,AM,8.9,5,SP2471907257,30.1,0,Butterfly,Small_skipper,SiteH
628,21/07/2021,1,AM,8.9,5,SP2471907257,30.1,0,Butterfly,Ringlet,SiteH
629,21/07/2021,1,AM,8.9,5,SP2471907257,30.1,0,Butterfly,Ringlet,SiteH
630,21/07/2021,1,AM,8.9,5,SP2471907257,30.1,0,Butterfly,Ringlet,SiteH
631,21/07/2021,1,AM,8.9,5,SP2471907257,30.1,0,Butterfly,Small_skipper,SiteH
632,21/07/2021,1,AM,8.9,5,SP2471907257,30.1,0,Butterfly,Ringlet,SiteH
633,21/07/2021,1,AM,8.9,5,SP2471907257,30.1,0,Butterfly,Meadow_brown,SiteH
634,21/07/2021,1,AM,8.9,5,SP2471907257,30.1,0,Moth,Six_spot_burnet,SiteH
635,21/07/2021,1,AM,8.9,5,SP2471907257,30.1,0,Butterfly,Meadow_brown,SiteH
636,21/07/2021,1,AM,8.9,5,SP2471907257,30.1,0,Butterfly,Meadow_brown,SiteH
637,21/07/2021,1,AM,8.9,5,SP2471907257,30.1,0,Butterfly,Meadow_brown,SiteH
638,21/07/2021,1,AM,8.9,5,SP2471907257,30.1,0,Butterfly,Meadow_brown,SiteH
639,21/07/2021,1,AM,8.9,5,SP2471907257,30.1,0,Butterfly,Meadow_brown,SiteH
640,21/07/2021,1,AM,8.9,5,SP2471907257,30.1,0,Butterfly,Ringlet,SiteH
641,21/07/2021,1,AM,8.9,5,SP2471907257,30.1,0,Butterfly,Marbled_white,SiteH
642,21/07/2021,1,AM,8.9,5,SP2471907257,30.1,0,Moth,Cannot_ID_moth,SiteH
643,21/07/2021,1,AM,8.9,5,SP2471907257,30.1,0,Butterfly,Ringlet,SiteH
644,21/07/2021,1,AM,8.9,5,SP2471907257,30.1,0,Butterfly,Ringlet,SiteH
645,21/07/2021,1,AM,8.9,5,SP2471907257,30.1,0,Butterfly,Ringlet,SiteH
646,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Butterfly,Meadow_brown,SiteH
647,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Butterfly,Gatekeeper,SiteH
648,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Butterfly,Gatekeeper,SiteH
649,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Moth,Cannot_ID_moth,SiteH
650,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Butterfly,Gatekeeper,SiteH
651,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Butterfly,Gatekeeper,SiteH
652,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Butterfly,Ringlet,SiteH
653,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Butterfly,Small_heath,SiteH
654,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Butterfly,Ringlet,SiteH
655,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Butterfly,Small_skipper,SiteH
656,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Butterfly,Small_skipper,SiteH
657,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Butterfly,Small_heath,SiteH
658,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Butterfly,Marbled_white,SiteH
659,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Moth,Six_spot_burnet,SiteH
660,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Butterfly,Gatekeeper,SiteH
661,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Hoverfly,Cannot_ID_hoverfly,SiteH
662,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Butterfly,Ringlet,SiteH
663,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Hoverfly,Cannot_ID_hoverfly,SiteH
664,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Hoverfly,Cannot_ID_hoverfly,SiteH
665,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Hoverfly,Cannot_ID_hoverfly,SiteH
666,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Butterfly,Ringlet,SiteH
667,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Butterfly,Gatekeeper,SiteH
668,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Butterfly,Meadow_brown,SiteH
669,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Butterfly,Marbled_white,SiteH
670,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Butterfly,Ringlet,SiteH
671,21/07/2021,1,AM,8.9,6,SP2469306931,31.7,0,Butterfly,Small_skipper,SiteH
672,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Ringlet,SiteH
673,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Ringlet,SiteH
674,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Ringlet,SiteH
675,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Ringlet,SiteH
676,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Gatekeeper,SiteH
677,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Marbled_white,SiteH
678,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Ringlet,SiteH
679,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Ringlet,SiteH
680,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Ringlet,SiteH
681,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Marbled_white,SiteH
682,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Small_skipper,SiteH
683,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Small_skipper,SiteH
684,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Ringlet,SiteH
685,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Bumblebee,Common_carder_bee,SiteH
686,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Marbled_white,SiteH
687,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Small_skipper,SiteH
688,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Marbled_white,SiteH
689,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Marbled_white,SiteH
690,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Small_skipper,SiteH
691,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Ringlet,SiteH
692,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Small_skipper,SiteH
693,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Marbled_white,SiteH
694,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Marbled_white,SiteH
695,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Small_skipper,SiteH
696,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Meadow_brown,SiteH
697,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Meadow_brown,SiteH
698,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Ringlet,SiteH
699,21/07/2021,1,AM,8.9,7,SP2453307010,29,0.8,Butterfly,Meadow_brown,SiteH
700,21/07/2021,1,AM,8.9,8,SP2454006958,31.6,1.2,Butterfly,Meadow_brown,SiteH
701,21/07/2021,1,AM,8.9,8,SP2454006958,31.6,1.2,Butterfly,Meadow_brown,SiteH
702,21/07/2021,1,AM,8.9,8,SP2454006958,31.6,1.2,Butterfly,Marbled_white,SiteH
703,21/07/2021,1,AM,8.9,8,SP2454006958,31.6,1.2,Butterfly,Ringlet,SiteH
704,21/07/2021,1,AM,8.9,8,SP2454006958,31.6,1.2,Butterfly,Meadow_brown,SiteH
705,21/07/2021,1,AM,8.9,8,SP2454006958,31.6,1.2,Butterfly,Marbled_white,SiteH
706,21/07/2021,1,AM,8.9,8,SP2454006958,31.6,1.2,Butterfly,Gatekeeper,SiteH
707,21/07/2021,1,AM,8.9,8,SP2454006958,31.6,1.2,Butterfly,Gatekeeper,SiteH
708,21/07/2021,1,AM,8.9,8,SP2454006958,31.6,1.2,Butterfly,Meadow_brown,SiteH
709,21/07/2021,1,AM,8.9,8,SP2454006958,31.6,1.2,Butterfly,Meadow_brown,SiteH
710,21/07/2021,1,AM,8.9,8,SP2454006958,31.6,1.2,Butterfly,Meadow_brown,SiteH
711,21/07/2021,1,AM,8.9,8,SP2454006958,31.6,1.2,Butterfly,Meadow_brown,SiteH
712,21/07/2021,1,AM,8.9,8,SP2454006958,31.6,1.2,Butterfly,Meadow_brown,SiteH
713,21/07/2021,1,AM,8.9,8,SP2454006958,31.6,1.2,Hoverfly,Cannot_ID_hoverfly,SiteH
714,21/07/2021,1,AM,8.9,8,SP2454006958,31.6,1.2,Butterfly,Ringlet,SiteH
715,21/07/2021,1,AM,8.9,8,SP2454006958,31.6,1.2,Butterfly,Large_white,SiteH
716,21/07/2021,1,AM,8.9,8,SP2454006958,31.6,1.2,Butterfly,Gatekeeper,SiteH
717,21/07/2021,1,AM,8.9,8,SP2454006958,31.6,1.2,Butterfly,Gatekeeper,SiteH
718,21/07/2021,1,AM,8.9,8,SP2454006958,31.6,1.2,Butterfly,Gatekeeper,SiteH
719,21/07/2021,1,AM,8.9,8,SP2454006958,31.6,1.2,Butterfly,Gatekeeper,SiteH
720,21/07/2021,1,AM,8.9,9,SP2469606890,31.1,0,Butterfly,Ringlet,SiteH
721,21/07/2021,1,AM,8.9,9,SP2469606890,31.1,0,Butterfly,Small_skipper,SiteH
722,21/07/2021,1,AM,8.9,9,SP2469606890,31.1,0,Butterfly,Marbled_white,SiteH
723,21/07/2021,1,AM,8.9,9,SP2469606890,31.1,0,Butterfly,Peacock,SiteH
724,21/07/2021,1,AM,8.9,9,SP2469606890,31.1,0,Butterfly,Meadow_brown,SiteH
725,21/07/2021,1,AM,8.9,9,SP2469606890,31.1,0,Butterfly,Gatekeeper,SiteH
726,21/07/2021,1,AM,8.9,9,SP2469606890,31.1,0,Butterfly,Meadow_brown,SiteH
727,21/07/2021,1,AM,8.9,9,SP2469606890,31.1,0,Butterfly,Ringlet,SiteH
728,21/07/2021,1,AM,8.9,9,SP2469606890,31.1,0,Butterfly,Gatekeeper,SiteH
729,21/07/2021,1,AM,8.9,9,SP2469606890,31.1,0,Butterfly,Meadow_brown,SiteH
730,21/07/2021,1,AM,8.9,9,SP2469606890,31.1,0,Butterfly,Meadow_brown,SiteH
731,21/07/2021,1,AM,8.9,9,SP2469606890,31.1,0,Butterfly,Ringlet,SiteH
732,21/07/2021,1,AM,8.9,9,SP2469606890,31.1,0,Butterfly,Ringlet,SiteH
733,21/07/2021,1,AM,8.9,9,SP2469606890,31.1,0,Butterfly,Ringlet,SiteH
734,21/07/2021,1,AM,8.9,9,SP2469606890,31.1,0,Butterfly,Ringlet,SiteH
735,21/07/2021,1,AM,8.9,9,SP2469606890,31.1,0,Butterfly,Ringlet,SiteH
736,21/07/2021,1,AM,8.9,9,SP2469606890,31.1,0,Butterfly,Ringlet,SiteH
737,21/07/2021,1,AM,8.9,10,SP2469906876,31.2,1.1,Butterfly,Meadow_brown,SiteH
738,21/07/2021,1,AM,8.9,10,SP2469906876,31.2,1.1,Butterfly,Marbled_white,SiteH
739,21/07/2021,1,AM,8.9,10,SP2469906876,31.2,1.1,Butterfly,Marbled_white,SiteH
740,21/07/2021,1,AM,8.9,10,SP2469906876,31.2,1.1,Butterfly,Marbled_white,SiteH
741,21/07/2021,1,AM,8.9,10,SP2469906876,31.2,1.1,Butterfly,Marbled_white,SiteH
742,21/07/2021,1,AM,8.9,10,SP2469906876,31.2,1.1,Butterfly,Meadow_brown,SiteH
743,21/07/2021,1,AM,8.9,10,SP2469906876,31.2,1.1,Butterfly,Marbled_white,SiteH
744,21/07/2021,1,AM,8.9,10,SP2469906876,31.2,1.1,Butterfly,Ringlet,SiteH
745,21/07/2021,1,AM,8.9,10,SP2469906876,31.2,1.1,Butterfly,Marbled_white,SiteH
746,21/07/2021,1,AM,8.9,10,SP2469906876,31.2,1.1,Butterfly,Ringlet,SiteH
747,21/07/2021,1,AM,8.9,10,SP2469906876,31.2,1.1,Butterfly,Ringlet,SiteH
748,21/07/2021,1,AM,8.9,10,SP2469906876,31.2,1.1,Butterfly,Ringlet,SiteH
749,21/07/2021,1,AM,8.9,10,SP2469906876,31.2,1.1,Butterfly,Marbled_white,SiteH
750,21/07/2021,1,AM,8.9,10,SP2469906876,31.2,1.1,Butterfly,Ringlet,SiteH
751,21/07/2021,1,AM,8.9,10,SP2469906876,31.2,1.1,Butterfly,Meadow_brown,SiteH
752,21/07/2021,1,AM,8.9,10,SP2469906876,31.2,1.1,Butterfly,Small_tortoiseshell,SiteH
753,21/07/2021,1,AM,8.9,10,SP2469906876,31.2,1.1,Butterfly,Gatekeeper,SiteH
754,21/07/2021,1,AM,8.9,10,SP2469906876,31.2,1.1,Butterfly,Meadow_brown,SiteH
755,21/07/2021,1,AM,8.9,10,SP2469906876,31.2,1.1,Butterfly,Marbled_white,SiteH
756,21/07/2021,1,PM,32.1,1,SU0487887375,35.8,0,Butterfly,Marbled_white,SiteI
757,21/07/2021,1,PM,32.1,1,SU0487887375,35.8,0,Butterfly,Small_skipper,SiteI
758,21/07/2021,1,PM,32.1,1,SU0487887375,35.8,0,Butterfly,Small_skipper,SiteI
759,21/07/2021,1,PM,32.1,1,SU0487887375,35.8,0,Butterfly,Meadow_brown,SiteI
760,21/07/2021,1,PM,32.1,1,SU0487887375,35.8,0,Butterfly,Gatekeeper,SiteI
761,21/07/2021,1,PM,32.1,1,SU0487887375,35.8,0,Butterfly,Ringlet,SiteI
762,21/07/2021,1,PM,32.1,1,SU0487887375,35.8,0,Butterfly,Ringlet,SiteI
763,21/07/2021,1,PM,32.1,1,SU0487887375,35.8,0,Butterfly,Ringlet,SiteI
764,21/07/2021,1,PM,32.1,1,SU0487887375,35.8,0,Butterfly,Ringlet,SiteI
765,21/07/2021,1,PM,32.1,1,SU0487887375,35.8,0,Butterfly,Ringlet,SiteI
766,21/07/2021,1,PM,32.1,1,SU0487887375,35.8,0,Butterfly,Ringlet,SiteI
767,21/07/2021,1,PM,32.1,1,SU0487887375,35.8,0,Butterfly,Ringlet,SiteI
768,21/07/2021,1,PM,32.1,1,SU0487887375,35.8,0,Butterfly,Ringlet,SiteI
769,21/07/2021,1,PM,32.1,2,SU0489687356,35.2,0,Butterfly,Ringlet,SiteI
770,21/07/2021,1,PM,32.1,2,SU0489687356,35.2,0,Butterfly,Ringlet,SiteI
771,21/07/2021,1,PM,32.1,2,SU0489687356,35.2,0,Butterfly,Meadow_brown,SiteI
772,21/07/2021,1,PM,32.1,2,SU0489687356,35.2,0,Butterfly,Marbled_white,SiteI
773,21/07/2021,1,PM,32.1,2,SU0489687356,35.2,0,Butterfly,Ringlet,SiteI
774,21/07/2021,1,PM,32.1,2,SU0489687356,35.2,0,Butterfly,Ringlet,SiteI
775,21/07/2021,1,PM,32.1,2,SU0489687356,35.2,0,Butterfly,Meadow_brown,SiteI
776,21/07/2021,1,PM,32.1,3,SU0491487327,34.8,0,Butterfly,Ringlet,SiteI
777,21/07/2021,1,PM,32.1,3,SU0491487327,34.8,0,Butterfly,Ringlet,SiteI
778,21/07/2021,1,PM,32.1,3,SU0491487327,34.8,0,Butterfly,Ringlet,SiteI
779,21/07/2021,1,PM,32.1,3,SU0491487327,34.8,0,Butterfly,Ringlet,SiteI
780,21/07/2021,1,PM,32.1,4,SU0489287290,34.3,1,Butterfly,Ringlet,SiteI
781,21/07/2021,1,PM,32.1,4,SU0489287290,34.3,1,Butterfly,Large_skipper,SiteI
782,21/07/2021,1,PM,32.1,4,SU0489287290,34.3,1,Butterfly,Ringlet,SiteI
